id,start_time,stop_time,sb,frq,amp
578,103.72642431999999,103.80642432,b,4960,1
579,103.92641536,103.97641535999999,s,10160,7
580,104.02641535999999,104.10641536,b,10160,7
581,104.2264064,104.2764064,s,666,2
582,104.3264064,104.40640640000001,b,666,2
583,104.52639744,104.57639744,s,8803,6
584,104.62639743999999,104.70639744,b,8803,6
585,104.82638848,104.87638848,s,2795,8
586,104.92638848,105.00638848000001,b,2795,8
587,105.12637952,105.17637952,s,887,3
588,105.22637952,105.30637952000001,b,887,3
589,105.42637056,105.47637055999999,s,15622,3
590,105.52637055999999,105.60637056,b,15622,3
591,105.7263616,105.7763616,s,769,2
592,105.8263616,105.90636160000001,b,769,2
593,106.02643456,106.07643456,s,20812,4
594,106.12643455999999,106.20643456,b,20812,4
595,106.3264256,106.37642559999999,s,6608,7
596,106.42642559999999,106.5064256,b,6608,7
597,106.62641664,106.67641664,s,887,4
598,106.72641664,106.80641664000001,b,887,4
599,106.92640768,106.97640768,s,24021,8
600,107.02640767999999,107.10640768,b,24021,8
601,107.22639872,107.27639872,s,769,4
602,107.32639872,107.40639872000001,b,769,4
603,107.52638976,107.57638976,s,500,4
604,107.62638976,107.70638976000001,b,500,4
605,107.8263808,107.87638079999999,s,11727,7
606,107.92638079999999,108.0063808,b,11727,7
607,108.12645376,108.17645376,s,32000,6
608,108.22645376,108.30645376000001,b,32000,6
609,108.4264448,108.4764448,s,2098,1
610,108.5264448,108.6064448,b,2098,1
611,108.72643584,108.77643583999999,s,1818,5
612,108.82643583999999,108.90643584,b,1818,5
613,109.02642688,109.07642688,s,2098,5
614,109.12642688,109.20642688000001,b,2098,5
615,109.32641792,109.37641792,s,32000,2
616,109.42641791999999,109.50641792,b,32000,2
617,109.62640896,109.67640896,s,2795,6
618,109.72640896,109.80640896000001,b,2795,6
619,109.9264,109.9764,s,577,3
620,110.0264,110.10640000000001,b,577,3
621,110.22639104,110.27639104,s,4960,6
622,110.32639103999999,110.40639104,b,4960,6
623,110.526464,110.576464,s,1818,1
624,110.626464,110.70646400000001,b,1818,1
625,110.82645504,110.87645504,s,2421,7
626,110.92645504,111.00645504,b,2421,7
627,111.12644608,111.17644607999999,s,1818,1
628,111.22644607999999,111.30644608,b,1818,1
629,111.42643712,111.47643712,s,13535,2
630,111.52643712,111.60643712000001,b,13535,2
631,111.72642816,111.77642816,s,15622,6
632,111.82642815999999,111.90642816,b,15622,6
633,112.0264192,112.0764192,s,13535,4
634,112.1264192,112.20641920000001,b,13535,4
635,112.32641024,112.37641024,s,24021,7
636,112.42641024,112.50641024000001,b,24021,7
637,112.62640128,112.67640128,s,24021,1
638,112.72640127999999,112.80640128,b,24021,1
639,112.92647424,112.97647424,s,500,3
640,113.02647424,113.10647424000001,b,500,3
641,113.22646528,113.27646528,s,20812,7
642,113.32646528,113.40646528,b,20812,7
